,Unnamed: 0,Compound,Tc
6837,9075,Ca0.2Ba1.55La1.25Cu3O7.05,41.1
6838,9076,La2.9952Gd0.0048In1,8.5
6839,9077,C3Er0.2Th1.8,8.2
6840,9078,Ti0.516V0.484,7.2
6841,9079,La1.84Sr0.05Ca0.11Cu1O4,33.2
6842,9080,Lu0.3Dy0.7Ni2B2C1,2
6843,9081,Y1Sr2Cu2.7Ti0.3O7.224,35
6844,9082,Nb46Zr36.1Ta17.9,10.3
6845,9083,Mo0.8736Zr0.0364B2,7.92
6846,9085,Nb0.925Ru0.075,4.2
6847,9086,Lu1Pd4B1C0.2,10
6848,9087,Y1Ba2Cu2.85Fe0.15O7,51
6849,9091,Ag0.035Cd0.01Sn0.955,3.65
6850,9093,Bi1.4Pb0.6Sr2Ca1Cu2O8,91
6851,9094,Bi2Sr1.1Ca1.9Cu2O8.22,76.5
6852,9095,Mo5.1Pb0.9S6,13.2
6853,9096,Pb1Mo6S7.9Se0.1,12.7
6854,9097,B1Sr2Ca4Cu5O13,85
6855,9100,La1Bi1Pt1,0.9
6856,9103,La1Fe1As1H0.46O0.54,36.2
6857,9105,Hg0.8Pb0.2Ba2Ca2Cu3O8,132
6858,9106,Yb0.9Ca0.1Ba1.6Sr0.4Cu4O8,86
6859,9107,Fe1.11Te0.6Se0.4,14
6860,9108,Hf0.61Ta0.39,5.71
6861,9109,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45,73
6862,9110,Nb3Si0.6Sn0.4,6.5
6863,9111,Gd1.05Ba1.95Cu3O6.94,85
6864,9112,Ru27Zr73,3.11
6865,9114,Pd1Sb1,1.58
6866,9115,Ga1Sr2Tm0.75Ca0.25Cu2O7,28
6867,9117,Nd1Pt1.5Au0.6B2C1,1.6
6868,9118,Ir0.0875Rh0.0875Os0.825,0.095
6869,9119,Co20Th80,3.8
6870,9122,Bi2Sr2Cu1O6,7.38
6871,9124,Tl1Sr1.5Yb0.5Ca1Cu2O7,84
6872,9125,Nd1.85Ce0.15Cu0.993Ni0.007O4,6.366666667
6873,9127,Mg0.16Zr1N1Cl1,15
6874,9128,Bi0.02In0.98,3.845
6875,9129,V2.58Zr0.42Si1,8.8
6876,9130,Mo0.4Rh0.6,0.91
6877,9131,V2Hf0.9Y0.1,9.19
6878,9132,Nb3Al0.75Ga0.3,19.1
6879,9133,Ir0.29Mo0.41Nb0.3,8.7
6880,9134,Y1Ba2Cu2.94Zn0.06O6.95,65
6881,9135,Pt0.25V0.75,3.2
6882,9136,Nd1Ba1.2Sr0.8Cu3O6.97,66.9
6883,9138,Y1Ba2Cu2.9Zn0.1O6.88,4.3
6884,9139,Tl0.6La1Sr1Cu1.4O5,33
6885,9140,Lu1Ni1.83Co0.34B2C1,3.8
6886,9142,La1Pr0.85Sr0.15Cu1O4,28
6887,9143,Bi2Sr3Cu2O8,91.5
6888,9144,La1Ba1.5Sr0.5Cu3O6.948,57.1
6889,9146,K1Fe2As2,2.9965
6890,9147,Y1Ba2Cu3.939Ni0.061O8,63.5
6891,9148,Y0.8Pr0.05Ca0.15Ba2Cu3O6.83,87
6892,9149,Fe1Se0.99,6.99
6893,9150,Rh0.02U0.98,0.97
6894,9153,Ga1Sr2Tm0.65Ca0.35Cu2O7,47
6895,9154,Al0.1Si0.9V3,16.1
6896,9155,Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,73
6897,9156,Hg1.4Tl0.6Ba2Y0.6Ca0.4Cu2O7.78,84.6
6898,9157,La1.88Sr0.125Cu0.97O4,28.4
6899,9158,La1.798Nd0.052Ca0.15Cu1O3.96,31.6
6900,9159,Fe1.02Te0.5Se0.4S0.1,13
6901,9160,Mo1Os2,5.2
6902,9161,Mo3S1Se3,3.4
6903,9162,Y1Ba2Cu2.82Fe0.18O6.895,87.7
6904,9163,U1Pd1.98Al3,1.2
6905,9166,Ce0.5Nd0.5Bi1S2F0.5O0.5,3.48
6906,9167,Ti0.775V0.225,4.7
6907,9170,Ir0.85V0.15,0.26
6908,9171,Nb3Sn0.5Sb0.5,14.4
6909,9172,C60Tb2.75,5.4
6910,9173,Li2B1Pd2.7Pt0.3,6.59
6911,9174,Ba1Fe1.852Co0.148As2,22.78
6912,9175,Pb0.5Ca1Sr2Y0.5Cu2O6.95,50
6913,9176,La1.945Rb0.055Cu1O4,22
6914,9177,Lu1Pt1Bi1,1
6915,9178,Th1Ir1.4Os0.6,4.41
6916,9179,Mg1C0.771B0.154Ni3,6.44
6917,9181,Na0.75Co0.9995Ga0.0005H2.6O3.3,4.38
6918,9182,Nb0.18U0.82,2.011
6919,9183,Ca1Pt1Si3,2.3
6920,9185,In0.95Te1,2.7
6921,9186,Cr0.7Rh0.3,1.1
6922,9187,Y1.2Th0.8C2.7,16
6923,9188,Ba1Ti2Sb1.4Bi0.6O1,2.59
6924,9189,Pd2.8Se1,2.3
6925,9190,Y0.95Rb0.05Ba2Cu3O6.59,92.05
6926,9191,K1.1Bi1O3,8.8
6927,9193,Th1Ir1.8Ru0.2,4.86
6928,9194,Nd1Ba1Ca1Cu3O7,35
6929,9195,Sr1.75Ba0.25Cu1F2O2,58
6930,9197,Mg1C1Ni2.9Fe0.1,8.58
6931,9198,Hg1Ba2Ca2Cu3O8.41,133
6932,9199,Ba0.82K0.18Fe2As2,10.5
6933,9201,Sm1Ba2Cu2.98Fe0.02O6.76,84
6934,9203,Ca1Al0.2Ga0.8Si1,3.24
6935,9204,La1Tl0.24Pb2.76,4.46
6936,9207,Sc0.4V0.6,6.94
6937,9208,Ga20Nb80,16.26666667
6938,9209,Ce1Ni2Ge2,0.216666667
6939,9211,Ag1B2,6.7
6940,9212,Bi1.8Pb0.2Sr1.2La0.8Cu1O1Y1,24.9
6941,9213,Lu0.8Dy0.2Ni2B2C1,11.8
6942,9217,P1W3,2.76
6943,9218,Hg1Ba2Ca2Cu3O8.2,104.5
6944,9219,Li2Pd0.3Pt2.7B1,3.37
6945,9220,Ca1La1Ba1Cu2.91Zn0.09O7,20
6946,9223,Nb3Rh0.7Os0.3,0.85
6947,9224,La0.75Nd0.25Ba1Ca1Cu3O7,55
6948,9225,Li1Zr1N1Cl0.525Br0.475,14.3
6949,9226,Ba0.5K0.5Fe1.9Ni0.1As2,26.75
6950,9228,Ca10Pt3.28Fe9.72As18,6
6951,9231,Nd2Cu1F0.22O3.78,24.5
6952,9234,B2Mg0.988Sc0.012,41.4
6953,9236,Bi1Pt1Se1,1.45
6954,9238,Nb1.2Mo1.8Al1,4.2
6955,9240,Ba1Fe1.75Pt0.25As2,21.1
6956,9241,C2Mo3,7.4
6957,9242,Ag0.94Tl0.06,2.32
6958,9243,Y0.5La0.5Rh3B2,1.88
6959,9244,Sr1Pt2As2,5.083333333
6960,9247,Au0.5Rh0.4Ti0.91,3
6961,9248,Al0.95Li0.05,1.13
6962,9249,Tl1Sr1.5Pr0.5Ca1Cu2O7,88
6963,9250,La1.8Nd0.2Cu0.99Zn0.01O4.086,35.6
6964,9251,Pb0.89Tl0.11,6.88
6965,9252,Cu6Th1,0.2
6966,9255,Mo0.05Nb0.95,7.815
6967,9256,Nb1C0.3N0.64,17.8
6968,9258,Hg1Ba2Cu1O4.097,95.3
6969,9260,Eu1Fe2Se2,40
6970,9261,Nb0.19Ti0.74Zr0.07,9.1
6971,9262,Y1Ba2Cu2.88Al0.12O7,51
6972,9263,Pd1.1Te1,4.07
6973,9264,La1.85Sr0.15Cu0.991Fe0.009O4,19.85
6974,9265,Nb80Ga19Co1,13.7
6975,9266,Mg1.985Mn0.015B2,37.4
6976,9267,Ni30Zr70,2.58
6977,9268,C6Yb1,6.496666667
6978,9270,Ca1La1Ba1Cu2.88Fe0.12O7,28
6979,9272,Fe1Se0.88,8.843333333
6980,9273,Rh2Y3,1.48
6981,9274,La1Si10,6.7
6982,9275,Y2Br0.5Cl1.5C2,3.25
6983,9276,Nb0.95W0.05,7.25
6984,9277,La1.85Sr0.15Cu0.976Zn0.024O4,6.6
6985,9280,Cu0.65Zn0.35Ir2S4,2.8
6986,9282,Pb0.5Cu0.5Sr0.9La1.1Cu1O5.22,24.9
6987,9283,La1.3Yb0.6Ba1.3Ca1.2Cu5O11.74,73
6988,9284,Mo0.75Pt0.15Re0.1,5.3
6989,9285,Bi2Sr1.3La0.7Cu1O6.422,22.6
6990,9286,Tl2Ba2Ca1Cu1.98Fe0.02F0.1O7.95,110
6991,9288,Lu5Ir3.8Co0.2Si10,5.52
6992,9289,Zr2Co0.9Ni0.1,5.94
6993,9290,Ca2Al2.73Si4.27,6.4
6994,9292,Ca1Ba1La1Cu3O6.85,76
6995,9293,La0.7Hf0.3Bi1S2O1,1.74
6996,9297,Sm0.1Fe0.9Se0.85,10.6
6997,9298,Y1Ba2Cu2.9907Zn0.0093O6.95,88
6998,9301,Hg0.85Re0.15Ba2Cu1O4.49,93.7
6999,9302,Mo1Sr2Y0.8Ca0.2Cu2O8,26
7000,9303,Co0.015Ru0.985,0.32
7001,9304,Mo1.905Hf0.095B1C1,5
7002,9305,Ho4Os6Sn19,1.4
7003,9306,Ca1.7Na0.3Cu1Cl2O2,27.6
7004,9307,Nd1Bi1S2F0.7O0.63,5.24
7005,9309,Li0.95Zr1N1Cl1,13.4
7006,9310,Bi3.95Cu0.05S3O4,2.595
7007,9311,Y1La0.2Ba1.8Cu3O7.46,89.8
7008,9312,Pt0.113Ru0.887,0.21
7009,9313,Ca0.4La0.6Ba1.35La0.65Cu3O7.15,80
7010,9314,Nb0.5Sn0.25Ta0.125V0.125,12.2
7011,9315,Na0.75Co0.9975Ga0.0025H2.6O3.3,3.98
7012,9317,Au0.64Ge0.22Yb0.14,0.655
7013,9318,Y1Ba2Cu3H0.14O7,92.5
7014,9319,Ca8.44La1.56Pt3Fe10As18,32.3
7015,9320,Mg0.8Li0.2B2,34
7016,9321,La1.78Sr0.22Cu0.95Ni0.05O4,2.05
7017,9322,Nb3Al0.9Ga0.1,18.5
7018,9323,Nb0.75Al0.175Ge0.075,17.9
7019,9324,Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74,84
7020,9327,Ge1La3,3.7
7021,9328,Nb0.7W0.3C1,13.2
7022,9329,Ba2Ca1Cu2F2.2O3.8,40
7023,9331,Y1Sr2Cu2.8V0.2O6.5,16
7024,9332,Y0.75Gd0.25Ni2B2C1,4.52
7025,9333,Sn0.97As0.005Te0.995,0.088
7026,9334,Sr1Ga0.7Si1.3,3.17
7027,9335,Yb1Mo6Se8,6
7028,9336,Ba1Fe1.24Ru0.76As2,7.1
7029,9337,Nb3Al0.985Si0.015,18.6
7030,9338,Y0.8Pr0.2Ba2Cu3O7.4,59.8
7031,9339,Hg1Ba2Cu1O4.049,70
7032,9340,Sr1Fe1.68Zn0.12Co0.2As2,6.22
7033,9341,Ho1Sr0.6Ba1.4Cu4O8,68.3
7034,9342,O1.07Ti1,1
7035,9344,Ni20Zr80,3.47
7036,9345,La1.8Nd0.05Ca0.074Ba0.076Cu1O4,2.05
7037,9347,Zr1Ru1As1,8.716666667
7038,9348,K0.1W1O2.9F0.1,2.1
7039,9350,Sm1Fe1As1H0.22O0.78,50
7040,9351,Zr0.8Ni0.2,3.59
7041,9352,Al0.053Ti0.947,0.7
7042,9353,Yb0.85Pr0.15Ba1.7Sr0.3Cu3O6.91,80
7043,9354,Gd1Ba1.85Pr0.15Cu3O7.09,55.8
7044,9356,N1Nb1,13.54416667
7045,9358,Ce1Ru2Sc1,6.2
7046,9359,Sm1Fe1As1F0.15O0.85,44.48888889
7047,9360,Rb0.8Fe2Se1.75Te0.25,22.2
7048,9361,Sr1.84Ba0.16Cu1O3.4,75
7049,9365,Ba1Pt2As2,2.2625
7050,9366,In0.82Te1,1.04
7051,9367,Hg0.75Mo0.25Ba2Cu1O4.51,40
7052,9369,La1.85Sr0.15Cu0.96Ti0.04O4,26.1
7053,9372,Ta0.84W0.16,1.86
7054,9374,Er0.8Gd0.2Rh4B4,4.41
7055,9376,Nd1Ba2Cu2.9Ga0.1O6.61,38
7056,9377,Y0.85Pr0.15Ba2Cu3O6.5,35.8
7057,9383,Na1Fe0.977Co0.023As1,15.7
7058,9385,Nb98O2,7.33
7059,9386,Ru3U1,0.0725
7060,9387,La0.9837Ce0.0163Sn3,4.33
7061,9389,Nd1Ba2Cu3O6.95,89
7062,9390,Ba1Fe1.85Pt0.15As2,23.4
7063,9391,Cu0.8Zn0.2Ir2S4,3.32
7064,9393,Li1.04Ti1.96O4,12.1
7065,9394,Pb0.196Sn0.784In0.02Te1,1.68
7066,9395,La6Zn1Sb15,3.74
7067,9396,Y1Ba2Cu3.84Ga0.16O8,71.25
7068,9397,Nd1.8Pr0.2Ba4Cu7O14.587,56
7069,9398,Gd0.001Th0.999,1.11
7070,9399,Yb1Ba1.6Sr0.4Cu4O8,80
7071,9400,Y0.4Lu0.6Ir4B4,3.07
7072,9401,Eu0.7Na0.3Fe2As1.4P0.6,25.2
7073,9402,Ti0.496Zr0.504,1.8
7074,9403,Cd0.04In0.96,3.2595
7075,9404,Pr1.48Y0.37Ce0.15Cu1O4,9.5
7076,9405,Bi2Sr2Ca0.6Pr0.4Cu2O8.316,57
7077,9406,La0.98Nd0.02Pt1Si1,3.42
7078,9408,Bi2Ni3S2,0.79
7079,9409,Pd0.55Cu0.45H0.7,16.6
7080,9410,Y3.25Dy1.75Os4Ge10,5.2
7081,9411,La1Ru2.925Fe0.075Si2,3.12
7082,9412,Cr1Ti3,3.7
7083,9413,Ir0.775Pt0.175Rh0.05,0.032
7084,9414,V3Si0.6Sn0.4,9.7
7085,9415,Cr0.03Sc0.97,3.1
7086,9416,Y1Ba2Cu2.88Zn0.12O7,49.80666667
7087,9417,K0.4Sr0.6Fe2As2,36.5
7088,9418,La1Pt2.1B2.4C1.2,10.35
7089,9419,Pr1Fe1As0.9P0.1F0.1O0.9,35.2
7090,9420,Au5Ca1,0.34
7091,9421,Nb0.25Ti0.75N0.98,10.5
7092,9422,Hg0.8V0.2Ba2Cu1O4.3,93
7093,9424,Nb3Al0.15Ge0.85,7.4
7094,9425,Pu1Co0.5Rh0.5Ga5,15.5
7095,9427,Ir0.165Rh0.165Os0.67,0.35
7096,9428,Lu4.93Yb0.07Ir4Si10,1.5
7097,9431,Eu1Ba2Cu3S1O6,85
7098,9432,Cu0.75W0.25Sr2Y1.3Ce0.7Cu2O8.81,31.5
7099,9433,Sm1Ba2Cu3O6.65,32.8
7100,9434,Ce1Fe0.88Co0.12As1H1,23
7101,9435,Nb3Si0.27Sn0.73,13.9
7102,9437,Gd1Ba2Cu2.73Fe0.27O6.98,40
7103,9438,Rb1V6S8,0.65
7104,9439,Pd49.75Cu0.25Sb50,1.56
7105,9441,Bi2Pd3,3.7
7106,9443,Bi3Ni0.9Fe0.1,4.06
7107,9444,Nd1.85Ce0.15Cu0.998Ni0.002O4,17.3
7108,9445,Hg0.92Ba2.05Cu1.03O4.103,63.6
7109,9446,Ca1Cu0.33Si1.67,2.3
7110,9447,Nb0.8W0.2C1,13.2
7111,9448,Tl0.5Pb0.5Sr2Ca1Cu2O7,81.8
7112,9449,Lu0.4Dy0.6Ni2B2C1,4.3
7113,9450,K0.75Fe1.68Se2,31
7114,9451,La1.89Na0.11Cu1O4,16
7115,9452,Th0.99975U0.025,1.182
7116,9453,Nb3Sb0.15Sn0.7Tl0.15,16.04
7117,9455,La1.725Nd0.15Sr0.125Cu1O4,12.5
7118,9456,Sm1Fe1As1O0.8,40.1
7119,9457,Fe1Se0.492Te0.328,12.7
7120,9459,Zr23V45.5Nb31.5,5.42
7121,9460,Y1Ba2Cu2.982Zn0.018O6.9,89.2
7122,9461,Si0.4W0.6,2.84
7123,9462,Cu0.06Ti1Se2,2.396666667
7124,9463,Tl2Ba2Cu1O5.989,10
7125,9464,Li0.8Fe1.2Se0.72S0.28H1O1,35
7126,9465,Cu0.15In0.85,3.75
7127,9466,La1Ru2Si2,3.5
7128,9467,Y2Pd0.9Pt0.1Ge3,2.68
7129,9468,Ce1Ir1In4.973Hg0.027,0.955
7130,9471,Ga23.6V76.4,14.6
7131,9473,Hf1Ru4P2,9.5
7132,9477,Ca0.5Fe2Se2,40
7133,9479,Rh20Zr80,3.72
7134,9481,Ba1Fe1.898Co0.102As2,18.6
7135,9482,Y0.7Ca0.3Ba1.3La0.7Cu3O7.16,73
7136,9483,Au0.93Pd0.07Ga2,1.773
7137,9484,P4W14O50,0.39
7138,9486,Eu1Ba1.9Pr0.1Cu3O6.75,73
7139,9487,Pb1.14Nb2Se5.14,3.4
7140,9488,Al0.5Ge0.5Th2,0.21
7141,9489,Li1Hf0.7Zr0.3N1Cl1,22.6
7142,9490,Nd1.85Ce0.15Cu0.998Co0.002O4,15.45
7143,9491,H3.63Th1,8.35
7144,9493,Mo5.8Ru0.2Se8,6.21
7145,9494,Mo0.1Nb0.765Pd0.135,1.53
7146,9496,Y1Ba2Cu3.97Ni0.03O8,70.4
7147,9497,Fe1.12Se0.03Te0.97,6.5
7148,9498,Hg5Tl2,3.86
7149,9500,Y1.9Dy0.1Fe3Si5,2.75
7150,9501,Ba0.6Rb0.4Fe2As2,34
7151,9502,Y2I1.75Br0.25C2,10.35
7152,9504,Sr1.3K0.7Cu1C1O5,20
7153,9505,Nb0.95V0.05N0.85,7.12
7154,9506,Au0.1Zr0.9,2.78
7155,9507,Mg2Pb1,5.6
7156,9508,Y1Cu2.98Zn0.02O7,84.5
7157,9510,Bi1Cu0.9S1O1,5.8
7158,9511,Cu0.12Ta1S2,1.82
7159,9512,La1.85Ca0.15Cu1O3.942,19
7160,9513,Cd0.9Ge0.1,1.7
7161,9514,Bi2Sr1.6Ca1.4Cu2O8.16,77.6
7162,9515,Nb3Sn0.73Ge0.27,8.2
7163,9516,W2Zr1,1.08
7164,9517,La91Br5B3C6,6
7165,9518,Sr2Ca3Cu4F2O8.8,72
7166,9519,La1Fe1As0.15P0.85O1,11.67
7167,9520,Zr2Co0.5Ni0.5,3.11
7168,9521,Y0.2La0.8Ba2Cu3O7,81
7169,9523,Ce1Fe1As0.7P0.3F0.05O0.95,18.15
7170,9524,Si10.9V3Al0.1,14.05
7171,9526,Ni2Zr1Al1,0.69
7172,9527,Al0.01Au0.92In0.07,0.0278
7173,9529,Nb1B0.2Rh3,6.4
7174,9531,Y0.75Pr0.25Ni2B2C1,7.7
7175,9532,Cr2Re3B1,4.8
7176,9533,Ir0.41Nb0.59,9.8
7177,9534,Pd0.95Te2,1.89
7178,9535,Ho0.15Lu0.85Ni2B2C1,15.1
7179,9536,La1Ba1Ca1Cu2.7Ni0.3O6.848,28
7180,9537,Tm0.7Pr0.3Ba2Cu3O6.95,64.1
7181,9538,Tl1Sr1.8Cr0.2Cu1O5,43
7182,9540,Pu1Co0.9Fe0.1Ga5,13.5
7183,9541,Tc0.7V0.3,7.355
7184,9542,Mg0.98Cr0.02B2,35.3
7185,9543,Tl2Ba2Cu1O5.963,53
7186,9544,Nb2.88Ti0.12Al1,15
7187,9546,Cs1V6S8,0.32
7188,9547,Cu0.5P0.5Sr2Ca1.8Y0.2Cu3O9.25,70
7189,9548,Ir0.93Te2,4.7
7190,9549,Y1Ni1.98Co0.02B2C1,14.3
7191,9550,C2Y1,3.895428571
7192,9551,Er0.5Pr0.5Ba2Cu3O6.82,34.4
7193,9552,Li0.28Cs1Ca2Nb3O10,5.51
7194,9553,Ca4Al2Fe2As2O6,28.2
7195,9554,Mo0.55Pt0.05Re0.425,11.25
7196,9556,Fe0.98Ni0.02Se0.82,11.3
7197,9557,Al1Os1,0.39
7198,9558,Bi1.6Pb0.4Sr2Ca2Cu3O10.11,105.3
7199,9559,Ba1Ti2Bi2O1,4.6
7200,9561,La1Bi1S2F0.2O0.8,7.11
7201,9562,Nb0.5Hf0.5N0.98,7.33
7202,9563,Y1Ba2Cu2.98Zn0.02O7,85
7203,9564,Cu1Rh1.95Se4Sn0.05,2.7
7204,9565,Ca10Pt5.8Fe8.2As18,33.65
7205,9566,Au0.167Pd0.166Te0.667,4.6
7206,9567,Mo6Se6.5Cl1.5,6.49
7207,9568,La2.9579Ce0.0421In1,7.11
7208,9570,Y0.6Pr0.4Ba0.8Sr1.2Cu3O6.89,49
7209,9571,Nb3Al0.9In0.1,18.3
7210,9572,Nd1Ba1.8Sr0.2Cu3O6.927,82
7211,9574,La98Lu0.815Tb1.185,1.248
7212,9575,Y0.6Pr0.4Ba2Cu3O6.98,44.1
7213,9577,Ti0.63V0.27Al0.1,3.62
7214,9578,Y1.2Ba2Cu3O6.98,93.4
7215,9580,Sn0.961In0.027Te1,1.85
7216,9581,Tl1C1Sr2Ba2Cu2O10,68.2
7217,9583,La3Ni1,3.6
7218,9585,Ag0.7Mo4Se5,5.96
7219,9588,Fe0.031Ru0.969,0.054
7220,9589,Ho1Ni1.99Co0.02B2C1,4.8
7221,9590,Nb0.86Rh1.04,3.76
7222,9592,Bi4Mg1,0.85
7223,9595,Bi2Sr2Ca0.9Pr0.1Cu2O8.234,75.8
7224,9596,Tm1Ni1.97Co0.06B2C1,8.7
7225,9598,La0.2Ce0.8Ru2,4.227
7226,9600,Pd5Se2,2.3
7227,9601,Tl1Sr1.2La0.8Cu1O5,27
7228,9602,Sc1Mo6S7,2.67
7229,9603,Yb1Ba2Cu3O6.9,92.8
7230,9605,Tm1.6Pr0.4Ba4Cu7O14.722,68
7231,9606,Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.4,61
7232,9607,Mg1B1.88C0.12,32.9
7233,9609,Li1Fe3Se2O2,42.8
7234,9610,Nd1Fe1As1O0.7,53.7
7235,9611,La1Pt0.6Ni0.4Si1,2.63
7236,9612,Rh0.94Se2,5.19
7237,9613,Ge3Rh5,2.12
7238,9614,Hg0.9Re0.1Ba2Cu1O4.35,90.5
7239,9615,Mo0.66Re0.34,11.8
7240,9616,Re0.92V0.08,6.8
7241,9619,Lu1Ba1Sr1Cu3O6.94,54
7242,9620,Pr0.85La1Ce0.15Cu1O3.95,19
7243,9621,La1Ni0.9Cu0.1C2,3.24
7244,9622,Y0.47Er0.53Rh4B4,9.5
7245,9623,C2Li1,1.9
7246,9624,Eu0.85La1Ce0.15Cu1O4,15
7247,9625,Ba0.19K0.81Bi1O3,8.4
7248,9626,Lu0.8Ca0.2Ba2Cu3O6.68,78
7249,9627,Ir0.34Nb0.66,2.25
7250,9629,Y0.81Th0.19C2,3.52
7251,9630,Ce1Rh0.2Ir0.8In5,0.67
7252,9631,Ba0.47K0.53Bi0.99Pr0.01O3,6.4
7253,9632,Y1La0.2Ba1.8Cu3O7.62,87.9
7254,9633,Ce1Co1In4.92Sn0.08,1.22
7255,9634,Y0.5Pr0.5Ba2Cu4O8,50.5
7256,9635,Ba2Ti2Fe2As4O1,20.125
7257,9636,La1.82Ba0.18Cu1O4,23.1
7258,9637,Ca0.3Ba1.45La1.25Cu3O7.11,65.3
7259,9642,La2Cu0.985V0.015O4.021,40
7260,9644,La1.909Ce0.091Cu1O4,30.3
7261,9645,Y0.5Ca0.5Ba1.5La0.5Cu3O6.96,82.5
7262,9646,La0.28Pt0.72,0.54
7263,9649,Ba1Pd0.4Si1.6,1.11
7264,9650,Tc0.4W0.6,7.18
7265,9653,Pb1Tl0.27,6.43
7266,9654,Ba1Fe1.84Co0.16As2,22.9
7267,9655,Bi1.7Pb0.3Sr2Ca2Cu3F0.5O9.5,113
7268,9656,Ge0.976Te1,0.0855
7269,9657,Pd0.15Zr0.85,4.8
7270,9658,Ga1Sr2Ca3Cu4O10.9,100
7271,9659,Nd1.85Ce0.15Cu1O4.014,25
7272,9662,Y1Ba2Cu4O7.96,86
7273,9663,La1.85Sr0.15Cu0.985Ga0.015O4,13.7
7274,9664,Nb80Si16Ge4,4.7
7275,9666,C0.681Mo1,12
7276,9667,Bi1Pb1Sr2Y0.5Ca0.5Cu2O8,85
7277,9668,Ti0.33V0.33Zr0.33,6.6
7278,9669,Mg1B1.834C0.166,32
7279,9671,Y1.4Th0.6C3.1,17
7280,9673,La1Fe0.875Ir0.125As1O1,4.56
7281,9674,Bi0.15In0.15Nb3Sn0.7,18.01
7282,9675,Tm1.2Mo6S8,1.95
7283,9676,Bi3.9Cu0.1S3O4,2.995
7284,9677,Y1Sr2Cu2.7Ti0.3O7.152,23
7285,9678,Mo0.4Nb0.6,0.6
7286,9679,Gd1Re1B1C1,4
7287,9681,Fe1Se0.42Te0.58,14.8
7288,9682,Y0.95Ca0.05Ba2Cu2.95Co0.05O6.84,72.5
7289,9685,Nd1Ni0.72Bi2.14,4.2
7290,9686,Nb0.7Ta0.3,6.985
7291,9687,La1In2.25Sn0.75,0.75
7292,9688,La1Rh1Si3,2.245
7293,9689,Ca1La1Ba1Cu2.97Zn0.03O7,60
7294,9691,Nb0.5Os0.5,2.86
7295,9692,Cu1Co1.98Rh0.02S4,2.82
7296,9693,La1.9Sr0.1Cu1O3.997,32
7297,9695,Nd0.4Sm0.6Bi1S2F0.3O0.7,5.38
7298,9696,Pu0.9U0.1Co1Ga5,8.4
7299,9697,Sm0.9La0.9Sr0.2Cu1O4,34
7300,9698,Ba3Ir4Ge16,6.1
7301,9700,La1Tl1.5Pb1.5,1.75
7302,9701,V0.709Ga0.151Al0.14,9
7303,9702,Y2Ba4Cu7O14.92,82
7304,9703,Ta0.52Ti0.48,7.86
7305,9705,Y0.75Ca0.25Ba2Cu2.75Co0.25O7,82.5
7306,9706,Fe0.5Ni0.5Zr2,1.85
7307,9707,Nb4Fe1Si1,6.8
7308,9709,Hg0.9Re0.1Ba2Cu1O4.42,94.4
7309,9710,La1.85Sr0.15Cu0.983Zn0.017O4,19.4
7310,9711,Mo3.95Zr96.05,2.53
7311,9714,Nb0.4Re0.6,2.43
7312,9715,V2Zr1,8.346666667
7313,9718,Ba1Fe2Se3,11
7314,9719,Yb0.5Pr0.5Ba1.7Sr0.3Cu3O6.93,30
7315,9721,U1Pd2.02Al3,0.83
7316,9722,Nd0.2Sm0.8F0.3Bi1S2O0.7,5.58
7317,9724,Nb3Pt1,9.516428571
7318,9725,Lu4.5Er0.5Ir4Si10,2.74
7319,9726,Al2Mg2,0.84
7320,9728,Nd1Bi1S2F0.2O0.8,5.12
7321,9729,Ga0.1Ge0.9,5.3
7322,9730,Y1Ba2Cu2.79Co0.21O7,22
7323,9731,Tl1Sr1.6Cr0.4Cu1O5,48
7324,9733,Hf1Pd2Al1,3.66
7325,9734,Ir0.9Pt0.1,0.066
7326,9735,Pr1Fe1As0.2P0.8F0.1O0.9,8.71
7327,9736,Y1Ba2Cu4Li0.031O8,72
7328,9737,Co1La3,4.226666667
7329,9738,Ta0.17Zr0.83,5.28
7330,9739,Pr1Fe1As0.8P0.2F0.1O0.9,29.2
7331,9741,Dy1Ba2Cu2.9Ni0.1O6.74,67
7332,9744,Y1.5Th0.5C3,16.7
7333,9745,Y0.8Pr0.2Ba2Cu2.7Fe0.3O7.1,25
7334,9747,Rh0.67Te0.33,0.49
7335,9748,Re0.83Ti0.17,7.05
7336,9749,Y0.962Ba1.987Ca0.05Cu4O8,91.5
7337,9750,Sr0.1Bi2Se3,2.87
7338,9751,Bi2Sr1.9La0.1Cu1O6.2,12
7339,9752,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.36,19
7340,9753,Na2Rb0.5Cs0.5C60,8.2
7341,9754,Zr1Ru1P0.95B0.05,8.4
7342,9755,Pb0.5Cu0.5Sr1La1Cu1O5.1,31.9
7343,9756,Nb4Co1Si1,6
7344,9757,Nb55Rh45,5.13
7345,9758,La1.8Sr0.2Cu0.9928Zn0.0072O4,27
7346,9759,C0.026N0.974Nb1,17.2
7347,9760,Cd1Mo6Se8,2.4
7348,9762,Pd0.19Ti0.81,3.08
7349,9765,Pd0.04Ir0.96Te2,2.99
